time_s,bandwidth_Mbps
1656.263,0.225358
1657.553,0.407718
1658.573,0.343765
1659.594,0.381503
1660.613,0.433426
1661.623,0.342246
1662.663,0.374346
1663.674,0.403869
1664.683,0.448145
1665.787,0.506761
1666.807,0.488292
1667.877,0.484921
1668.997,0.514801
1670.008,0.578169
1671.240,0.591379
1672.245,0.677022
1673.247,0.719407
1674.258,0.753624
1675.263,0.522322
1676.448,0.781402
1677.458,1.010329
1678.468,0.909735
1679.478,0.767683
1680.488,0.699440
1681.609,0.682646
1682.619,0.667747
1683.629,0.582635
1684.649,0.488356
1685.909,0.675953
1686.929,0.578612
1687.949,0.472094
1688.969,0.231208
1689.979,0.693481
1690.989,0.486314
1692.009,0.570504
1693.159,0.927193
1694.210,1.328647
1695.211,1.491333
1696.219,1.328448
1697.220,1.148833
1698.228,1.275347
1699.239,1.408698
1700.248,1.178688
1701.358,1.465031
1702.359,1.322150
1703.360,1.061498
1704.367,0.902415
1705.568,1.724575
1706.577,1.072642
1707.586,1.255691
1708.597,0.490823
1709.606,0.411655
1710.696,0.579453
1711.697,0.977229
1712.706,1.123149
1713.707,1.315764
1714.708,1.011309
1715.907,1.126907
1716.917,0.953000
1717.925,0.717067
1719.095,0.697412
1720.115,0.663647
1721.135,0.639303
1722.145,0.763259
1723.333,1.126588
1724.353,0.519564
1725.363,0.520111
1726.373,0.458606
1727.423,0.297613
1728.613,0.465933
1729.623,0.121251
1730.704,1.250133
1731.713,0.869814
1732.723,1.139069
1733.724,0.956747
1734.833,0.799640
1735.834,0.873213
1736.843,1.065063
1737.844,0.907758
1738.853,0.777087
1740.053,1.009883
1741.064,1.115530
1742.163,1.506154
1743.173,1.254434
1744.174,1.214012
1745.176,1.257373
1746.184,1.293613
1747.196,1.316268
1748.403,1.257421
1749.613,1.278770
1750.803,0.931610
1752.403,1.430305
1753.413,0.996102
1754.433,1.464262
1755.442,1.015664
1756.443,1.104346
1757.623,1.549497
1758.633,1.212253
1759.643,1.244746
1760.823,1.326839
1761.953,0.626582
1763.053,0.745082
1764.184,0.787100
1765.193,1.094400
1766.203,0.882303
1767.207,1.217197
1768.223,0.919699
1769.233,1.331466
1770.244,0.948258
1771.253,1.311113
1772.263,1.045155
1773.264,1.039395
1774.414,1.507257
1775.416,1.305137
1776.584,1.681189
1777.593,1.275466
1778.604,1.755374
1779.614,1.337159
1780.615,1.378102
1781.654,1.551033
1782.663,0.586292
1783.843,0.411655
1784.933,0.215138
1786.103,0.347468
1787.208,0.459114
1788.233,0.499386
1789.263,0.358089
1790.293,0.411985
1791.329,0.060794
1793.485,0.274466
1796.363,0.861545
1797.373,0.564467
1798.383,0.710566
1799.393,0.354788
1800.403,0.767281
1801.404,0.644445
1802.581,0.794419
1803.692,0.844211
1804.811,0.863936
1805.812,0.856864
1806.821,0.515604
1807.831,0.736824
1808.841,0.364800
1809.891,0.245389
1810.991,0.856016
1812.001,0.834073
1813.012,0.773915
1814.021,0.685972
1815.102,1.167773
1816.161,1.805203
1817.162,2.374421
1818.170,1.675833
1819.201,2.109899
1820.248,2.404204
1821.249,2.156484
1822.250,2.466939
1823.257,2.614469
1824.260,1.799119
1825.268,1.727048
1826.276,1.961251
1827.286,1.664360
1828.287,2.206922
1829.296,1.880488
1830.297,1.695461
1831.306,2.036731
1832.307,1.748000
1833.315,1.329711
1834.325,2.208885
1835.536,2.488120
1836.735,2.109368
1837.975,1.832072
1838.976,1.481768
1840.035,1.952753
1841.055,1.861706
1842.056,2.060813
1843.065,1.652824
1844.070,1.877644
1845.075,2.156293
1846.085,1.899677
1847.088,1.850510
1848.095,2.361542
1849.096,1.704435
1850.107,2.207222
1851.115,2.078005
1852.266,2.241279
1853.267,2.019235
1854.276,2.176357
1855.395,2.305709
1856.406,1.810194
1857.416,2.015430
1858.426,1.576446
1859.431,2.190927
1860.460,1.591097
1861.461,1.673280
1862.480,2.142881
1863.481,1.973850
1864.493,3.136248
1865.494,3.258054
1866.495,2.782659
1867.503,2.236147
1868.643,3.167425
1869.645,2.846045
1870.664,2.316373
1871.683,2.055972
1872.823,2.481806
1873.824,2.374833
1874.825,2.423054
1875.933,2.774050
1876.934,3.093586
1877.938,2.798311
1878.942,2.706750
1880.152,3.582534
1881.156,3.848955
1882.161,2.386144
1883.172,2.771069
1884.173,2.583071
1885.232,3.490438
1886.233,2.662509
1887.263,3.362717
1888.273,3.164819
1889.279,2.814445
1890.282,2.798954
1891.292,2.636151
1892.296,2.407110
1893.303,2.076306
1894.323,2.814792
1895.330,2.247504
1896.331,1.884372
1897.341,1.887223
1898.350,1.817312
1899.356,1.897563
1900.390,2.068051
1901.490,2.657167
1902.491,1.950422
1903.500,2.045451
1904.501,2.197612
1905.640,0.081631
1907.651,5.890607
1908.679,2.503034
1909.689,2.167129
1910.699,2.276887
1911.889,2.626560
1912.989,2.242533
1913.990,2.353633
1914.999,1.772084
1916.000,2.123612
1917.001,2.332377
1918.169,2.921910
1919.170,2.872507
1920.179,2.733267
1921.180,1.875635
1922.188,2.344607
1923.189,2.342310
1924.278,2.243395
1925.388,2.005845
1926.598,1.749291
1927.599,1.705388
1928.608,1.835724
1929.609,2.291117
1930.610,2.795244
1931.668,3.345518
1932.669,2.345648
1933.679,2.303704
1934.680,2.911819
1935.788,3.312719
1936.789,2.855952
1937.790,2.669270
1938.798,1.896024
1939.809,2.925624
1940.819,2.200364
1941.829,2.243481
1942.838,1.849686
1943.839,2.809798
1944.840,2.127183
1945.849,2.411081
1946.859,2.344902
1947.879,2.935944
1948.880,2.874291
1949.889,2.423453
1950.899,2.305606
1951.900,2.125479
1952.909,2.188705
1953.919,1.900341
1954.929,2.784760
1955.939,2.308555
1956.940,1.790216
1957.949,2.547405
1958.950,1.809768
1959.959,1.889818
1961.059,2.448855
1962.069,2.023063
1963.077,2.558338
1964.078,1.888048
1965.079,2.408110
1966.097,2.679056
1967.106,0.185456
1969.457,4.911485
1970.638,1.270286
1971.646,1.880488
1972.647,2.121015
1973.648,1.919017
1974.657,2.459940
1975.658,1.730878
1976.667,2.075210
1977.669,1.461563
1978.677,2.492739
1979.678,1.873697
1980.687,1.897271
1981.688,1.885397
1982.896,2.383409
1983.897,1.901970
1984.898,2.494668
1985.907,1.827572
1986.917,2.766066
1987.918,2.049477
1989.028,2.027887
1990.088,2.229405
1991.090,3.040000
1992.098,2.483822
1993.107,0.459409
1995.918,4.539184
1997.197,1.825822
1998.198,2.121015
1999.199,1.840424
2000.368,2.634869
2001.369,2.877143
2002.377,2.485331
2003.378,3.350004
2004.380,2.489986
2005.387,1.376127
2006.397,0.536274
2007.537,0.389673
2008.857,0.109331
2009.858,1.566936
2011.016,2.857882
2012.147,3.134605
2013.156,2.526321
2014.366,3.361958
2015.367,1.883484
2016.375,1.727425
2017.376,1.487065
2018.377,2.273236
2019.387,1.877066
2020.396,1.856533
2021.476,2.210471
2022.486,1.209038
2023.496,1.401694
2024.497,1.986857
2025.505,1.551497
2026.507,1.648618
2027.516,1.559885
2028.556,1.997629
2029.575,1.763794
2030.585,1.844547
2031.595,1.915094
2032.606,1.613701
2033.615,1.813442
2034.625,1.885529
2035.635,1.616277
2036.645,1.674334
2037.646,1.387019
2038.886,2.355038
2039.913,1.836570
2040.916,1.918059
2041.926,2.073449
2042.931,2.055856
2043.932,2.222505
2044.933,2.123045
2045.934,2.022250
2046.935,1.994810
2047.940,2.025549
2048.999,2.959904
2050.001,2.316691
2051.002,2.502697
2052.021,2.831664
2053.022,2.338014
2054.031,2.265633
2055.035,2.474749
2056.036,2.606313
2057.065,2.897263
2058.066,2.014462
2059.075,2.040437
2060.083,2.113455
2061.084,2.272730
2062.212,2.700468
2063.213,1.917035
2064.214,1.932603
2065.222,2.199636
2066.232,2.051021
2067.233,2.238517
2068.242,2.595820
2069.243,2.482110
2070.350,2.127511
2071.381,2.197765
2072.580,2.831664
2073.581,0.765687
2074.591,2.319425
2075.690,2.558338
2076.691,2.333996
2077.701,2.689903
2078.710,1.667269
2079.711,2.138693
2080.718,1.801640
2081.728,1.845484
2082.879,2.241279
2083.880,1.859855
2084.899,1.880450
2086.089,1.964793
2087.219,2.555784
2088.221,2.002573
2089.222,1.857144
2090.229,1.851287
2091.239,1.856840
2092.249,1.770148
2093.489,0.122957
2094.555,3.726558
2095.559,1.718498
2096.560,1.576904
2097.569,1.622921
2098.570,2.062723
2099.779,2.248495
2100.942,2.309574
2102.129,2.547405
2103.130,1.789384
2104.139,1.713555
2105.209,1.789653
2106.218,1.378925
2107.238,1.362635
2108.258,1.213592
2109.268,0.700987
2110.269,1.065057
2111.276,1.845844
2112.278,1.494834
2113.280,1.769714
2114.288,1.611940
2115.289,2.274078
2116.290,1.676852
2117.299,2.448855
2118.309,1.485236
2119.319,2.039120
2120.328,1.257902
2121.329,1.387114
2122.331,1.127641
2123.491,1.421299
2124.492,1.422286
2125.500,0.843226
2126.720,0.760587
2127.743,0.537940
2128.984,0.888727
2129.985,1.431437
2130.994,1.260663
2132.104,1.410716
2133.353,1.099274
2134.389,1.196832
2135.404,0.623833
2136.413,0.721582
2137.414,0.634732
2138.483,0.246535
2139.504,0.134346
2140.563,0.065598
2141.564,0.013249
2143.216,1.601698
2144.224,1.318125
2145.244,1.280151
2146.253,1.099750
2147.403,1.234566
2148.407,1.054863
2149.413,0.937030
2150.423,0.918020
2151.433,1.316466
2152.454,1.225903
2153.463,1.454889
2154.478,1.240063
2155.494,0.987429
2156.544,0.997246
2157.584,0.987021
2158.593,0.390896
2159.723,0.007974
2165.213,0.000536
2185.627,0.361258
2186.657,0.546599
2188.107,0.411754
2189.117,0.293427
2190.457,0.290180
2191.466,0.392753
2192.497,0.175656
2193.868,0.363404
2195.257,0.177189
2196.307,0.067660
2197.601,0.034393
2199.192,0.011587
2201.081,0.004067
2203.772,0.110149
2204.831,0.126277
2205.871,0.105231
2206.911,0.101333
2207.991,0.007445
2210.931,0.087050
2212.001,0.107397
2213.002,0.429598
2214.021,0.474350
2215.022,0.529871
2216.202,0.830559
2217.362,0.864836
2218.472,0.866341
2219.651,0.896710
2220.722,0.855525
2221.902,0.934105
2223.012,1.124028
2224.029,0.646953
2225.030,0.548396
2226.060,0.412163
2227.069,0.435988
2228.070,0.801300
2229.079,0.881117
2230.089,1.135414
2231.099,1.136467
2232.229,1.455672
2233.230,1.372084
2234.235,1.281956
2235.245,1.717774
2236.255,1.959312
2237.266,1.411847
2238.285,1.532377
2239.292,1.160637
2240.296,1.479507
2241.302,0.960189
2242.318,0.716711
2243.330,1.137039
2244.331,0.894773
2245.511,1.169838
2246.512,1.235263
2247.522,0.950763
2248.531,1.290102
2249.532,1.305580
2250.631,1.705558
2251.632,1.359539
2252.742,1.852895
2253.752,1.466661
2254.762,1.580618
2255.772,1.978885
2256.773,1.280314
2257.842,1.226115
2258.973,1.533493
2260.122,1.099409
2261.124,1.254274
2262.162,1.636182
2263.172,1.330606
2264.182,1.345576
2265.192,1.485331
2266.202,1.560123
2267.304,1.650286
2268.312,1.109082
2269.321,1.246370
2270.322,0.795552
2271.331,1.126588
2272.351,0.812267
2273.371,1.333834
2274.372,1.533027
2275.381,0.112896
2276.542,3.506556
2277.556,1.304383
2278.641,1.322901
2279.642,0.963639
2280.651,0.971767
2281.662,1.128024
2282.671,0.763478
2283.683,1.000727
2284.684,1.228899
2285.685,1.561879
2286.694,1.040656
2287.706,1.042286
2288.714,0.952982
2289.724,1.246370
2290.725,0.288428
2291.734,0.895117
2293.329,1.351649
2294.333,1.398522
2295.524,1.866194
2296.534,1.806661
2297.544,1.851032
2298.552,2.186012
2299.554,2.168559
2300.555,1.486093
2301.734,1.734059
2302.744,1.748843
2303.745,1.857411
2304.754,1.934849
2305.755,2.092896
2306.974,2.274078
2307.975,1.779853
2308.984,2.378052
2310.064,2.369083
2311.475,2.652031
2312.755,2.552648
2313.904,1.964651
2314.905,1.909930
2315.906,2.722334
2316.907,2.508819
2317.908,2.698648
2318.914,2.882829
2319.915,2.805443
2320.916,2.433409
2322.114,3.072192
2323.115,2.718649
2324.116,2.418141
2325.125,2.376472
2326.126,2.342501
2327.135,3.193353
2328.146,2.847648
2329.147,2.427579
2330.153,3.356452
2331.154,2.813222
2332.162,3.135952
2333.163,1.894259
2334.422,1.774416
2335.452,1.490262
2336.453,2.338462
2337.506,2.754589
2338.507,3.331029
2339.508,3.517098
2340.517,3.654661
2341.527,3.683175
2342.545,3.648080
2343.546,3.473127
2344.724,4.307628
2345.725,3.713277
2346.734,4.143632
2347.735,4.512095
2348.744,0.256734
2350.085,6.035296
2351.114,3.691689
2352.116,2.774945
2353.117,2.850613
2354.354,4.150675
2355.356,2.506145
2356.363,3.017526
2357.364,2.730216
2358.393,3.275861
2359.402,0.407068
2361.402,3.820472
2363.121,1.390557
2364.152,2.285011
2365.153,2.149714
2366.161,1.618278
2367.162,1.772586
2368.282,2.566846
2369.301,1.902267
2370.312,1.576189
2371.500,1.719462
2372.512,1.290458
2373.521,1.993758
2374.531,1.473648
2375.541,1.113357
2376.561,1.531356
2377.710,2.024236
2378.761,2.253814
2379.771,1.875716
2380.772,2.352456
2381.773,2.886587
2382.781,2.304607
2383.782,3.936511
2384.783,2.527722
2385.792,1.424255
2386.891,2.383409
2387.892,2.311640
2388.893,1.719080
2389.902,2.215295
2390.912,2.253343
2391.981,2.474386
2393.111,2.521768
2394.260,2.478908
2395.271,1.928109
2396.294,0.079054
2397.952,4.982124
2398.971,1.891530
2400.111,1.872712
2401.122,1.811346
2402.131,1.576388
2403.142,1.459200
2404.162,1.255152
2405.172,1.946086
2406.173,1.584216
2407.174,1.717527
2408.219,1.348024
2409.221,1.641057
2410.228,1.492647
2411.230,1.457449
2412.246,2.011684
2413.247,2.085595
2414.265,1.211984
2415.275,2.077283
2416.276,1.963195
2417.285,0.037764
2419.926,4.826603
2420.965,1.928745
2421.975,0.957984
2422.995,1.093318
2424.006,0.516758
2425.025,0.142130
2427.335,2.371700
2428.336,1.679525
2429.346,1.131853
2430.355,1.308522
2431.367,1.528071
2432.375,1.556626
2433.385,1.530509
2434.386,1.045357
2435.394,0.686944
2436.424,0.349858
2437.425,0.215858
2438.439,0.182221
2439.460,0.020856
2441.559,0.711338
2442.610,0.136800
2443.650,0.229521
2444.699,0.084185
2446.129,0.033207
2448.436,0.075737
2450.748,0.057135
2451.918,0.227323
2452.929,0.194448
2453.978,0.189415
2455.018,0.081528
2456.358,0.118024
2457.378,0.002653
2486.249,0.006870
2487.842,0.016070
2489.204,0.038434
2490.343,0.031435
2491.363,0.044078
2492.538,0.006930
2493.839,0.036024
2495.358,0.040866
2496.697,0.041971
2497.740,0.040533
2498.820,0.057550
2499.961,0.046373
2501.377,0.027952
2502.539,0.050667
2503.619,0.053867
2504.838,0.042133
2505.877,0.047958
2507.018,0.047172
2508.178,0.051818
2509.234,0.049610
2510.337,0.049791
2511.436,0.033150
2512.876,0.033139
2514.197,0.067318
2515.335,0.048000
2516.475,0.049791
2517.574,0.043732
2518.575,0.036450
2519.776,0.040176
2521.138,0.049032
2522.254,0.039652
2523.358,0.024450
2525.596,0.033277
2527.137,0.037803
2528.295,0.036602
2529.491,0.017985
2530.708,0.022816
2532.147,0.029712
2533.252,0.025333
2534.548,0.008396
2537.155,0.100320
2538.355,0.174580
2539.358,0.072350
2540.456,0.163832
2541.458,0.005928
2550.689,0.565698
2551.690,1.275335
2552.700,1.351707
2553.709,1.136432
2554.710,1.498414
2555.850,1.986254
2556.851,2.192948
2557.880,2.424650
2558.889,2.519025
2559.890,1.593598
2560.906,0.849332
2561.927,0.791002
2562.937,1.669421
2563.939,1.737143
2564.947,1.174389
2565.955,2.037101
2566.965,1.383216
2567.975,1.798717
2568.985,2.073461
2570.053,1.426588
2571.076,1.363941
2572.087,1.237103
2573.095,1.032353
2574.115,1.256935
2575.125,1.199897
2576.139,1.771221
2577.140,1.949570
2578.141,1.617022
2579.159,1.767960
2580.168,1.337743
2581.173,1.738358
2582.174,1.465679
2583.203,1.443021
2584.204,1.537726
2585.205,1.510390
2586.214,1.559389
2587.223,1.570565
2588.224,1.724315
2589.264,1.641363
2590.285,1.788459
2591.288,1.915026
2592.298,1.594873
2593.448,2.102115
2594.458,1.641909
2595.468,2.066643
2596.497,2.086642
2597.504,1.556855
2598.514,1.793023
2599.515,1.500353
2600.524,1.522699
2601.600,1.751475
2602.606,1.380436
2603.616,1.730852
2604.766,2.567265
2605.767,1.820266
2606.776,2.049718
2607.777,1.654975
2608.917,2.069608
2609.927,1.757640
2610.937,1.654324
2612.016,2.077283
2613.017,1.782398
2614.026,1.791533
2615.037,1.698238
2616.156,1.897246
2617.177,1.411042
2618.187,1.475700
2619.188,1.758857
2620.196,1.449574
2621.197,1.820388
2622.207,1.978885
2623.208,1.566286
2624.216,1.847688
2625.217,1.583042
2626.227,1.961251
2627.237,1.859451
2628.257,2.468407
2629.259,1.980587
2630.267,2.795596
2631.277,2.197458
2632.281,2.383842
2633.291,1.658906
2634.293,2.725143
2635.301,2.062490
2636.302,3.324944
2637.349,2.915293
2638.350,2.983720
2639.351,1.946071
2640.359,2.942625
2641.360,2.795590
2642.365,2.657015
2643.366,0.920758
2645.867,5.799778
2646.875,2.359978
2647.985,2.798865
2648.986,2.307114
2650.155,2.973794
2651.156,2.319199
2652.165,2.647369
2653.166,2.962861
2654.167,2.092127
2655.175,2.408008
2656.176,2.715250
2657.178,2.898648
2658.184,3.252492
2659.185,2.739262
2660.193,2.233087
2661.194,2.018696
2662.203,2.070948
2663.260,2.711656
2664.261,2.118803
2665.290,2.349009
2666.301,2.411568
2667.310,2.189100
2668.488,2.190681
2669.586,2.263145
2670.587,2.516119
2671.595,1.901018
2672.676,2.118574
2673.686,2.190931
2674.696,2.378345
2675.706,2.403483
2676.866,2.755133
2677.867,2.262617
2678.868,1.958659
2679.876,2.395793
2680.996,2.623936
2681.997,2.059877
2683.006,2.383409
2684.007,1.696224
2685.008,1.687278
2686.016,1.638684
2687.037,2.190969
2688.046,1.339536
2689.055,1.622543
2690.060,1.114250
2691.070,1.462812
2692.080,1.462812
2693.090,1.240127
2694.100,1.607161
2695.101,1.749291
2696.102,1.511984
2697.110,1.807763
2698.121,2.102115
2699.131,1.506337
2700.141,1.854731
2701.150,1.328902
2702.161,0.256000
2705.410,1.165301
2706.412,1.475457
2707.421,1.339414
2708.431,1.821734
